year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade
2012,George Iloka,George,Iloka,FS,6,4.0000,76.0000,225,34.5000,9.6250,4.6600,0.0000,0.0000,4.0300,7.0300,34.0000,124,20,5,Boise State,32(167),32,167,0,0.0
2012,Melvin Ingram,Melvin,Ingram,OLB,6,1.0000,73.0000,264,31.5000,9.6250,4.7900,0.0000,0.0000,4.1800,6.8300,34.0000,109,28,1,South Carolina,18(18),18,18,0,0.0
2012,Bruce Irvin,Bruce,Irvin,OLB,6,2.0000,74.0000,245,33.3750,9.6250,4.5000,0.0000,1.5500,4.0300,6.7000,33.0000,123,23,1,West Virginia,15(15),15,15,0,0.0
2012,Asa Jackson,Asa,Jackson,CB,5,10.0000,70.0000,191,0.0000,0.0000,4.4900,0.0000,0.0000,4.0300,6.9700,34.0000,118,19,5,N/A,34(169),34,169,0,0.0
2012,Janzen Jackson,Janzen,Jackson,FS,5,11.0000,71.0000,188,0.0000,0.0000,4.6400,0.0000,0.0000,4.1500,6.9000,36.0000,125,9,0,,,0,0,0,0.0
2012,Jerrell Jackson,Jerrell,Jackson,WR,6,0.0000,72.0000,196,32.8750,9.2500,4.6200,0.0000,1.6000,4.1100,6.8200,41.0000,127,22,0,,,0,0,0,0.0
2012,Malik Jackson,Malik,Jackson,DE,6,5.0000,77.0000,284,0.0000,0.0000,4.9100,0.0000,0.0000,4.4100,7.3800,28.0000,105,25,5,Tennessee,2(137),2,137,0,0.0
2012,LaMichael James,LaMichael,James,RB,5,8.0000,68.0000,194,30.2500,9.0000,4.4500,0.0000,0.0000,4.1200,6.8800,35.0000,123,15,2,Oregon,29(61),29,61,0,0.0
2012,Jamaar Jarrett,Jamaar,Jarrett,DE,6,5.0000,77.0000,265,0.0000,0.0000,5.0200,0.0000,0.0000,4.3400,0.0000,30.0000,114,21,0,,,0,0,0,0.0
2012,Jordan Jefferson,Jordan,Jefferson,QB,6,3.0000,75.0000,223,33.0000,10.2500,4.6500,0.0000,0.0000,4.0600,6.8100,36.5000,116,14,0,,,0,0,0,0.0
2012,Alshon Jeffery,Alshon,Jeffery,WR,6,2.8750,74.8750,216,33.0000,10.2500,4.4800,2.6300,1.6400,4.1700,6.7100,36.5000,122,0,2,South Carolina,13(45),13,45,0,0.0
2012,A.J. Jenkins,A.J.,Jenkins,WR,6,0.0000,72.0000,190,32.7500,9.5000,4.3900,0.0000,0.0000,4.1200,6.7300,38.0000,124,12,1,Illinois,30(30),30,30,0,0.0
2012,Janoris Jenkins,Janoris,Jenkins,CB,5,10.0000,70.0000,193,32.0000,8.2500,4.4600,0.0000,0.0000,4.1300,6.9500,33.0000,121,0,2,North Alabama,7(39),7,39,0,0.0
2012,Cam Johnson,Cam,Johnson,DE,6,3.0000,75.0000,268,33.5000,9.0000,4.8100,0.0000,0.0000,4.3800,7.2000,35.0000,105,0,7,Virginia,30(237),30,237,0,0.0
2012,James-Michael Johnson,James-Michael,Johnson,ILB,6,1.0000,73.0000,241,32.8750,9.3750,4.6800,0.0000,0.0000,4.3700,7.3400,37.0000,88,23,4,Nevada,25(120),25,120,0,0.0
2012,Leonard Johnson,Leonard,Johnson,CB,5,10.0000,70.0000,196,0.0000,0.0000,4.7100,0.0000,0.0000,4.1500,6.9600,32.0000,120,15,0,,,0,0,0,0.0
2012,Rishaw Johnson,Rishaw,Johnson,OG,6,3.0000,75.0000,313,0.0000,0.0000,5.2400,0.0000,0.0000,4.5300,7.8700,31.0000,108,22,0,,,0,0,0,0.0
2012,Steven Johnson,Steven,Johnson,OLB,6,0.0000,72.0000,239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,16,0,,,0,0,0,0.0
2012,Trumaine Johnson,Trumaine,Johnson,CB,6,2.0000,74.0000,204,33.2500,9.3750,4.6100,0.0000,0.0000,4.1500,7.2000,35.0000,122,19,3,Montana,2(65),2,65,0,0.0
2012,Ben Jones,Ben,Jones,OC,6,2.0000,74.0000,303,0.0000,0.0000,5.4400,0.0000,0.0000,4.7400,7.9500,30.0000,105,29,4,Georgia,4(99),4,99,0,0.0
2012,Chandler Jones,Chandler,Jones,DE,6,5.0000,77.0000,266,35.5000,9.7500,4.8700,0.0000,0.0000,4.3800,7.0700,35.0000,120,22,1,Syracuse,21(21),21,21,0,0.0
2012,Dwight Jones,Dwight,Jones,WR,6,3.0000,75.0000,230,34.0000,9.0000,4.5500,0.0000,1.6200,0.0000,0.0000,33.0000,109,14,0,,,0,0,0,0.0
2012,Jeremy Jones,Jeremy,Jones,CB,5,9.0000,69.0000,194,30.5000,9.1250,4.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0,20,0,,,0,0,0,0.0
2012,Marcel Jones,Marcel,Jones,OT,6,6.0000,78.0000,320,33.6250,10.1250,5.6700,0.0000,0.0000,5.1200,8.0300,27.0000,95,13,7,Nebraska,27(234),27,234,0,0.0
2012,Marvin Jones,Marvin,Jones,WR,6,2.0000,74.0000,199,33.1250,10.2500,4.4600,0.0000,1.5700,4.1100,6.8100,33.0000,112,22,5,California,31(166),31,166,0,0.0
2012,Coryell Judie,Coryell,Judie,CB,5,11.0000,71.0000,194,30.2500,8.7500,4.4800,0.0000,0.0000,4.2500,7.3300,37.0000,126,0,0,,,0,0,0,0.0
2012,Josh Kaddu,Josh,Kaddu,OLB,6,3.0000,75.0000,239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.0000,119,20,5,Oregon,20(155),20,155,0,0.0
2012,Matt Kalil,Matt,Kalil,OT,6,6.0000,78.0000,306,34.5000,10.3750,4.9900,0.0000,0.0000,4.6500,7.3300,27.0000,0,30,1,USC,4(4),4,4,0,0.0
2012,Jermaine Kearse,Jermaine,Kearse,WR,6,0.0000,72.0000,209,32.1250,9.2500,4.5800,0.0000,1.5600,4.1200,7.0300,34.0000,119,14,0,,,0,0,0,0.0
2012,Case Keenum,Case,Keenum,QB,6,1.0000,73.0000,208,30.8750,9.1250,4.8200,0.0000,0.0000,0.0000,0.0000,32.5000,103,0,0,,,0,0,0,0.0
2012,Senio Kelemete,Senio,Kelemete,OG,6,3.0000,75.0000,307,0.0000,0.0000,5.5200,0.0000,0.0000,4.5800,7.7700,25.0000,101,21,5,Washington,16(151),16,151,0,0.0
2012,Mychal Kendricks,Mychal,Kendricks,ILB,5,11.0000,71.0000,240,0.0000,0.0000,4.4700,0.0000,0.0000,4.1900,0.0000,39.0000,0,24,2,California,14(46),14,46,0,0.0
2012,Dre Kirkpatrick,Dre,Kirkpatrick,CB,6,1.0000,73.0000,186,30.6250,9.5000,4.5100,0.0000,0.0000,0.0000,0.0000,35.0000,120,0,1,Alabama,17(17),17,17,0,0.0
2012,Peter Konz,Peter,Konz,OC,6,5.0000,77.0000,314,33.0000,9.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,18,2,Wisconsin,23(55),23,55,0,0.0
2012,Luke Kuechly,Luke,Kuechly,ILB,6,2.0000,74.0000,242,31.0000,9.7500,4.5800,0.0000,0.0000,4.1200,6.9200,38.0000,74,27,1,Boston College,9(9),9,9,0,0.0
2012,Markus Kuhn,Markus,Kuhn,DT,6,4.0000,76.0000,299,32.5000,10.5000,4.8900,0.0000,0.0000,4.4100,7.4300,34.0000,112,28,7,North Carolina State,32(239),32,239,0,0.0
2012,Ronald Leary,Ronald,Leary,OG,6,3.0000,75.0000,315,0.0000,0.0000,5.3600,0.0000,0.0000,4.9100,7.8700,29.0000,104,30,0,,,0,0,0,0.0
2012,Josh LeRibeus,Josh,LeRibeus,OG,6,3.0000,75.0000,312,0.0000,0.0000,5.3700,0.0000,0.0000,4.6500,7.6400,26.0000,96,29,3,Southern Methodist,8(71),8,71,0,0.0
2012,Ronnell Lewis,Ronnell,Lewis,OLB,6,2.0000,74.0000,253,32.5000,9.2500,4.6800,0.0000,0.0000,4.4000,7.0900,31.0000,112,36,4,Oklahoma,30(125),30,125,0,0.0
2012,Travis Lewis,Travis,Lewis,OLB,6,1.0000,73.0000,246,32.7500,10.1250,4.8800,0.0000,0.0000,0.0000,0.0000,36.0000,122,22,7,Oklahoma,16(223),16,223,0,0.0
2012,Ryan Lindley,Ryan,Lindley,QB,6,4.0000,76.0000,229,32.6250,10.0000,4.9000,0.0000,0.0000,4.4500,7.5200,29.5000,108,0,6,San Diego State,15(185),15,185,35,0.0
2012,Brandon Lindsey,Brandon,Lindsey,OLB,6,2.0000,74.0000,254,32.6250,10.6250,4.9300,0.0000,0.0000,4.2800,7.3600,33.0000,117,23,0,,,0,0,0,0.0
2012,Kentrell Lockett,Kentrell,Lockett,DE,6,5.0000,77.0000,243,34.2500,10.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,,,0,0,0,0.0
2012,Shawn Loiseau,Shawn,Loiseau,ILB,6,0.0000,72.0000,244,0.0000,0.0000,4.8500,0.0000,0.0000,0.0000,0.0000,32.0000,0,19,0,,,0,0,0,0.0
2012,Joe Looney,Joe,Looney,OG,6,3.0000,75.0000,309,32.2500,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,26,4,Wake Forest,22(117),22,117,0,0.0
2012,Andrew Luck,Andrew,Luck,QB,6,4.0000,76.0000,234,32.6250,10.0000,4.6700,0.0000,0.0000,4.2800,6.8000,36.0000,124,0,1,Stanford,1(1),1,1,37,0.0
2012,DAnton Lynn,DAnton,Lynn,CB,6,0.0000,72.0000,206,0.0000,0.0000,4.7700,0.0000,0.0000,0.0000,0.0000,31.0000,111,17,0,,,0,0,0,0.0
2012,Terrell Manning,Terrell,Manning,OLB,6,2.0000,74.0000,237,32.2500,9.2500,4.7900,0.0000,0.0000,4.4300,7.1800,32.0000,114,22,5,North Carolina State,28(163),28,163,0,0.0
2012,Brandon Marshall,Brandon,Marshall,OLB,6,1.0000,73.0000,242,0.0000,0.0000,4.8100,0.0000,0.0000,4.0900,7.0500,30.0000,108,28,5,Nevada,7(142),7,142,0,0.0
2012,Doug Martin,Doug,Martin,RB,5,9.0000,69.0000,223,30.5000,9.0000,4.5500,0.0000,0.0000,4.1600,6.7900,36.0000,120,28,1,Boise State,31(31),31,31,0,0.0
2012,Jonathan Martin,Jonathan,Martin,OT,6,5.0000,77.0000,312,34.0000,9.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2,Stanford,10(42),10,42,0,0.0
2012,Keshawn Martin,Keshawn,Martin,WR,5,11.0000,71.0000,188,31.3750,9.2500,4.4500,0.0000,0.0000,4.1300,6.8500,39.0000,122,13,4,Michigan State,26(121),26,121,0,0.0
2012,Markelle Martin,Markelle,Martin,FS,6,1.0000,73.0000,207,32.0000,9.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,19,6,Oklahoma State,20(190),20,190,0,0.0
2012,Mike Martin,Mike,Martin,DT,6,1.0000,73.0000,306,32.2500,9.1250,4.8800,0.0000,0.0000,4.2500,7.1900,33.0000,113,36,3,Michigan,19(82),19,82,0,0.0
2012,Jonathan Massaquoi,Jonathan,Massaquoi,OLB,6,2.0000,74.0000,264,0.0000,0.0000,4.8900,0.0000,0.0000,4.5300,7.3800,33.0000,120,20,5,Troy,29(164),29,164,0,0.0
2012,Bobby Massie,Bobby,Massie,OT,6,6.0000,78.0000,316,35.0000,9.0000,5.2300,0.0000,0.0000,4.9500,7.7000,27.0000,103,22,4,Mississippi,17(112),17,112,0,0.0
2012,Rishard Matthews,Rishard,Matthews,WR,6,0.0000,72.0000,217,32.5000,9.1250,4.6200,0.0000,1.5700,4.1900,6.8800,36.0000,0,20,7,Nevada,20(227),20,227,0,0.0
2012,Marquis Maze,Marquis,Maze,WR,5,8.0000,68.0000,186,29.7500,9.0000,4.5100,0.0000,0.0000,0.0000,0.0000,33.0000,112,0,0,,,0,0,0,0.0
2012,Matt McCants,Matt,McCants,OT,6,6.0000,78.0000,308,0.0000,0.0000,5.5200,0.0000,0.0000,0.0000,0.0000,25.0000,97,17,6,UAB,31(201),31,201,0,0.0
2012,Antoine McClain,Antoine,McClain,OG,6,6.0000,78.0000,329,0.0000,0.0000,5.5700,0.0000,0.0000,4.8200,8.1300,27.0000,91,19,0,,,0,0,0,0.0
2012,Shea McClellin,Shea,McClellin,OLB,6,3.0000,75.0000,260,32.7500,10.1250,4.6300,0.0000,0.0000,4.3300,7.0700,31.0000,118,19,1,Boise State,19(19),19,19,0,0.0
2012,Kelcie McCray,Kelcie,McCray,SS,6,2.0000,74.0000,202,0.0000,0.0000,4.5400,0.0000,0.0000,4.2900,7.0000,30.0000,122,12,0,,,0,0,0,0.0
2012,Jerron McMillian,Jerron,McMillian,SS,5,11.0000,71.0000,203,30.6250,9.3750,4.5600,0.0000,0.0000,4.2200,6.6900,36.0000,120,17,4,Maine,38(133),38,133,0,0.0
2012,Marvin McNutt,Marvin,McNutt,WR,6,2.0000,74.0000,216,32.0000,10.0000,4.5400,0.0000,0.0000,4.0700,7.1500,37.0000,122,0,6,Iowa,24(194),24,194,0,0.0
2012,Caleb McSurdy,Caleb,McSurdy,ILB,6,1.0000,73.0000,245,30.8750,9.3750,4.9700,0.0000,0.0000,4.2800,7.2600,30.0000,90,26,7,Montana,15(222),15,222,0,0.0
2012,Vaughn Meatoga,Vaughn,Meatoga,DT,6,1.0000,73.0000,294,0.0000,0.0000,5.0000,0.0000,0.0000,4.2100,7.1000,30.0000,108,27,0,,,0,0,0,0.0
2012,Davin Meggett,Davin,Meggett,RB,5,8.0000,68.0000,211,0.0000,0.0000,4.5300,0.0000,0.0000,4.3200,7.1400,35.0000,118,23,0,,,0,0,0,0.0
2012,DeQuan Menzie,DeQuan,Menzie,CB,5,10.0000,70.0000,202,0.0000,0.0000,4.7400,0.0000,0.0000,0.0000,0.0000,33.0000,116,0,5,Alabama,11(146),11,146,0,0.0
2012,Whitney Mercilus,Whitney,Mercilus,DE,6,3.0000,75.0000,261,33.8750,9.2500,4.6800,0.0000,0.0000,4.5300,7.1700,32.0000,118,27,1,Illinois,26(26),26,26,0,0.0
2012,Lamar Miller,Lamar,Miller,RB,5,11.0000,71.0000,212,31.3750,9.2500,4.4000,0.0000,0.0000,0.0000,0.0000,33.0000,0,0,4,Miami (FL),2(97),2,97,0,0.0
2012,Ryan Miller,Ryan,Miller,OG,6,7.0000,79.0000,321,0.0000,0.0000,5.2700,0.0000,0.0000,4.7800,7.7200,28.0000,100,32,5,Colorado,25(160),25,160,0,0.0
2012,Chase Minnifield,Chase,Minnifield,CB,5,10.0000,70.0000,183,31.5000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,7,0,,,0,0,0,0.0
2012,Charles Mitchell,Charles,Mitchell,SS,5,11.0000,71.0000,202,0.0000,0.0000,4.6300,0.0000,0.0000,4.2200,6.9300,37.0000,127,19,6,Mississippi State,22(192),22,192,0,0.0
2012,David Molk,David,Molk,OC,6,1.0000,73.0000,298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,41,7,Michigan,19(226),19,226,0,0.0
2012,Kashif Moore,Kashif,Moore,WR,5,9.0000,69.0000,180,31.0000,9.6250,4.4200,0.0000,0.0000,4.0500,6.8200,43.0000,126,19,0,,,0,0,0,0.0
2012,Kellen Moore,Kellen,Moore,QB,6,0.0000,72.0000,197,30.2500,9.5000,4.9400,0.0000,0.0000,4.5600,7.4100,27.0000,99,0,0,,,0,0,26,0.0
2012,Rennie Moore,Rennie,Moore,DT,6,3.0000,75.0000,268,0.0000,0.0000,5.1200,0.0000,0.0000,4.5300,0.0000,30.0000,109,21,0,,,0,0,0,0.0
2012,Alfred Morris,Alfred,Morris,RB,5,10.0000,70.0000,219,0.0000,0.0000,4.6700,0.0000,0.0000,4.1900,7.0100,35.0000,117,16,6,Florida Atlantic,3(173),3,173,0,0.0
2012,Brandon Mosley,Brandon,Mosley,OT,6,5.0000,77.0000,314,34.0000,11.0000,5.2100,0.0000,0.0000,4.7800,7.4300,27.0000,103,30,4,Auburn,36(131),36,131,0,0.0
2012,Derek Moye,Derek,Moye,WR,6,4.0000,76.0000,209,32.7500,8.2500,4.5200,0.0000,0.0000,4.2300,6.9600,33.0000,115,10,0,,,0,0,0,0.0
2012,Tyler Nielsen,Tyler,Nielsen,OLB,6,3.0000,75.0000,238,0.0000,0.0000,4.7400,0.0000,0.0000,4.3100,7.2700,0.0000,0,21,0,,,0,0,0,0.0
2012,Lucas Nix,Lucas,Nix,OG,6,5.0000,77.0000,317,33.5000,9.7500,5.4300,0.0000,0.0000,4.9000,0.0000,29.0000,102,0,0,,,0,0,0,0.0
2012,Josh Norman,Josh,Norman,CB,6,0.0000,72.0000,197,32.7500,9.2500,4.6600,0.0000,0.0000,4.2300,7.0900,33.0000,124,14,5,Coastal Carolina,8(143),8,143,0,0.0
2012,Josh Oglesby,Josh,Oglesby,OT,6,7.0000,79.0000,338,0.0000,0.0000,5.8000,0.0000,0.0000,0.0000,0.0000,28.0000,0,22,0,,,0,0,0,0.0
2012,Kelechi Osemele,Kelechi,Osemele,OG,6,6.0000,78.0000,333,35.8750,10.2500,5.3600,0.0000,0.0000,4.8700,7.9100,26.0000,104,32,2,Iowa State,28(60),28,60,0,0.0
2012,Brock Osweiler,Brock,Osweiler,QB,6,7.0000,79.0000,242,33.8750,9.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2,Arizona State,25(57),25,57,25,0.0
2012,Chris Owusu,Chris,Owusu,WR,5,11.0000,71.0000,196,31.7500,8.5000,4.3600,0.0000,0.0000,4.1100,6.8500,40.0000,129,19,0,,,0,0,0,0.0
2012,Eric Page,Eric,Page,WR,5,9.0000,69.0000,186,29.0000,9.0000,4.6000,0.0000,0.0000,3.9800,6.9500,30.0000,112,15,0,,,0,0,0,0.0
2012,Donte Paige-Moss,Donte,Paige-Moss,DE,6,3.0000,75.0000,268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,26,0,,,0,0,0,0.0
2012,David Paulson,David,Paulson,TE,6,3.0000,75.0000,246,32.7500,10.1250,4.9300,0.0000,0.0000,4.4000,7.1800,32.0000,110,21,7,Oregon,33(240),33,240,0,0.0
2012,Isaiah Pead,Isaiah,Pead,RB,5,10.0000,70.0000,197,31.0000,8.6250,4.4700,0.0000,0.0000,4.3200,6.9500,33.0000,116,0,2,Cincinnati,18(50),18,50,0,0.0
2012,Micah Pellerin,Micah,Pellerin,CB,6,0.0000,72.0000,194,31.7500,9.6250,4.6100,0.0000,0.0000,0.0000,0.0000,33.0000,116,14,0,,,0,0,0,0.0
2012,Nick Perry,Nick,Perry,DE,6,3.0000,75.0000,271,33.0000,9.5000,4.6400,0.0000,0.0000,4.0000,7.2500,38.0000,124,35,1,USC,28(28),28,28,0,0.0
2012,DeAngelo Peterson,DeAngelo,Peterson,TE,6,3.0000,75.0000,243,0.0000,0.0000,4.7600,0.0000,0.0000,0.0000,7.1900,36.0000,121,18,0,,,0,0,0,0.0
2012,Bernard Pierce,Bernard,Pierce,RB,6,0.0000,72.0000,218,0.0000,0.0000,4.4900,0.0000,0.0000,4.2800,7.0700,36.0000,123,17,3,Temple,21(84),21,84,0,0.0
2012,Eddie Pleasant,Eddie,Pleasant,SS,5,10.0000,70.0000,211,0.0000,0.0000,4.6300,0.0000,0.0000,4.2800,7.1200,33.0000,116,22,0,,,0,0,0,0.0
2012,Dontari Poe,Dontari,Poe,DT,6,4.0000,76.0000,346,0.0000,0.0000,4.9800,0.0000,0.0000,4.5600,7.9000,29.0000,105,44,1,Memphis,11(11),11,11,0,0.0
2012,Chris Polk,Chris,Polk,RB,5,11.0000,71.0000,215,31.5000,9.7500,4.5700,0.0000,0.0000,4.2100,7.1300,31.0000,111,0,0,,,0,0,0,0.0
2012,Tauren Poole,Tauren,Poole,RB,5,10.0000,70.0000,205,0.0000,0.0000,4.5400,0.0000,0.0000,4.1900,7.3600,34.0000,118,24,0,,,0,0,0,0.0
2012,DeVier Posey,DeVier,Posey,WR,6,2.0000,74.0000,211,31.6250,9.6250,4.5000,0.0000,1.4500,4.1500,7.0300,36.0000,123,14,3,Ohio State,5(68),5,68,0,0.0
2012,Nate Potter,Nate,Potter,OT,6,6.0000,78.0000,303,34.6250,9.6250,5.3600,0.0000,0.0000,4.6700,7.4900,28.0000,100,22,7,Boise State,14(221),14,221,0,0.0
2012,Chaz Powell,Chaz,Powell,CB,6,0.0000,72.0000,203,0.0000,0.0000,4.5300,0.0000,0.0000,4.1600,6.8400,33.0000,121,17,0,,,0,0,0,0.0
2012,Tydreke Powell,Tydreke,Powell,DT,6,2.0000,74.0000,311,0.0000,0.0000,5.3600,0.0000,0.0000,4.6200,7.3100,28.0000,99,29,0,,,0,0,0,0.0
2012,Shaun Prater,Shaun,Prater,CB,5,10.0000,70.0000,190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,14,5,Iowa,21(156),21,156,0,0.0
2012,DeAndre Presley,DeAndre,Presley,CB,5,10.0000,70.0000,185,30.2500,8.6250,4.6400,0.0000,0.0000,4.2800,7.1900,32.0000,114,8,0,,,0,0,0,0.0
2012,Nick Provo,Nick,Provo,TE,6,3.0000,75.0000,237,31.7500,9.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,,,0,0,0,0.0
2012,Cyhl Quarles,Cyhl,Quarles,SS,6,1.0000,73.0000,213,0.0000,0.0000,4.6200,0.0000,0.0000,4.3200,7.2100,32.0000,119,19,0,,,0,0,0,0.0
2012,Brian Quick,Brian,Quick,WR,6,4.0000,76.0000,220,34.2500,9.7500,4.5500,0.0000,0.0000,4.2300,7.1000,34.0000,119,15,2,Appalachian State,1(33),1,33,0,0.0
2012,Chris Rainey,Chris,Rainey,RB,5,8.0000,68.0000,180,30.7500,9.5000,4.4500,0.0000,0.0000,3.9300,6.5000,36.0000,120,16,5,Florida,24(159),24,159,0,0.0
2012,Kheeston Randall,Kheeston,Randall,DT,6,4.0000,76.0000,293,33.7500,9.6250,5.0000,0.0000,0.0000,4.8400,7.4900,34.0000,111,28,7,Texas,8(215),8,215,0,0.0
2012,Rueben Randle,Rueben,Randle,WR,6,3.0000,75.0000,210,33.0000,9.5000,4.5500,0.0000,0.0000,4.3600,6.9900,31.0000,121,15,2,LSU,31(63),31,63,0,0.0
2012,Antwuan Reed,Antwuan,Reed,CB,5,10.0000,70.0000,188,30.0000,9.3750,4.6300,0.0000,0.0000,4.2000,0.0000,36.0000,124,14,0,,,0,0,0,0.0
2012,Riley Reiff,Riley,Reiff,OT,6,6.0000,78.0000,313,33.2500,10.1250,5.2300,0.0000,0.0000,4.7500,7.8700,26.0000,98,23,1,Iowa,23(23),23,23,0,0.0
2012,Beau Reliford,Beau,Reliford,TE,6,5.0000,77.0000,256,33.3750,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,,,0,0,0,0.0
2012,Kendall Reyes,Kendall,Reyes,DT,6,4.0000,76.0000,299,33.2500,9.5000,4.9500,0.0000,0.0000,4.5300,7.4300,34.0000,113,36,2,Connecticut,17(49),17,49,0,0.0
2012,Matt Reynolds,Matt,Reynolds,OT,6,4.0000,76.0000,302,33.2500,9.6250,5.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0,25,0,,,0,0,0,0.0
2012,Sean Richardson,Sean,Richardson,SS,6,2.0000,74.0000,216,0.0000,0.0000,4.5200,0.0000,0.0000,4.4400,7.0100,38.0000,128,22,0,,,0,0,0,0.0
2012,Trent Richardson,Trent,Richardson,RB,5,9.0000,69.0000,228,30.2500,9.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,1,Alabama,3(3),3,3,0,0.0
2012,Travian Robertson,Travian,Robertson,DT,6,4.0000,76.0000,302,32.2500,10.1250,5.3200,0.0000,0.0000,0.0000,0.0000,26.0000,102,30,7,South Carolina,42(249),42,249,0,0.0
2012,Gerell Robinson,Gerell,Robinson,WR,6,3.0000,75.0000,227,33.0000,10.1250,4.6200,0.0000,0.0000,4.1500,0.0000,35.0000,113,0,0,,,0,0,0,0.0
2012,Josh Robinson,Josh,Robinson,CB,5,10.0000,70.0000,199,31.2500,9.2500,4.3300,0.0000,0.0000,3.9700,6.5500,38.0000,133,17,3,UCF,3(66),3,66,0,0.0
2012,Keenan Robinson,Keenan,Robinson,OLB,6,3.0000,75.0000,242,33.0000,9.7500,4.7900,0.0000,0.0000,0.0000,0.0000,35.0000,120,27,4,Texas,24(119),24,119,0,0.0
2012,Trenton Robinson,Trenton,Robinson,FS,5,9.0000,69.0000,195,31.5000,9.7500,4.5200,0.0000,0.0000,4.1500,0.0000,35.0000,125,15,0,,,0,0,0,0.0
2012,James Rodgers,James,Rodgers,WR,5,7.0000,67.0000,184,29.6250,8.7500,4.6700,0.0000,0.0000,4.2300,0.0000,37.0000,115,19,0,,,0,0,0,0.0
2012,Brett Roy,Brett,Roy,DT,6,3.0000,75.0000,275,32.7500,9.3750,5.0700,0.0000,0.0000,4.6200,7.3100,30.0000,108,32,0,,,0,0,0,0.0
2012,Zebrie Sanders,Zebrie,Sanders,OT,6,5.0000,77.0000,320,35.0000,10.8750,5.4100,0.0000,0.0000,4.9900,8.1500,27.0000,100,28,5,Florida State,9(144),9,144,0,0.0
2012,Mohamed Sanu,Mohamed,Sanu,WR,6,2.0000,74.0000,211,33.5000,10.1250,4.6700,0.0000,0.0000,4.2200,6.8800,36.0000,126,19,3,Rutgers,20(83),20,83,0,0.0
2012,Quentin Saulsberry,Quentin,Saulsberry,OC,6,2.0000,74.0000,304,0.0000,0.0000,5.3800,0.0000,0.0000,4.9900,8.1900,22.0000,90,26,0,,,0,0,0,0.0
2012,Mitchell Schwartz,Mitchell,Schwartz,OT,6,5.0000,77.0000,318,33.5000,10.0000,5.4500,0.0000,0.0000,4.8700,7.8600,26.0000,89,23,2,California,5(37),5,37,0,0.0
2012,Darrell Scott,Darrell,Scott,RB,6,0.0000,72.0000,231,32.0000,8.2500,4.7300,0.0000,0.0000,0.0000,0.0000,31.0000,0,0,0,,,0,0,0,0.0
2012,Coty Sensabaugh,Coty,Sensabaugh,CB,5,11.0000,71.0000,189,0.0000,0.0000,4.4200,0.0000,0.0000,4.0600,6.6000,37.0000,122,15,4,Clemson,20(115),20,115,0,0.0
2012,Derrick Shelby,Derrick,Shelby,DE,6,3.0000,75.0000,266,33.5000,9.6250,4.9600,0.0000,0.0000,4.0000,7.0900,35.0000,116,26,0,,,0,0,0,0.0
2012,Amini Silatolu,Amini,Silatolu,OG,6,3.0000,75.0000,311,33.0000,10.1250,5.4300,0.0000,0.0000,4.8700,7.9500,31.0000,107,28,2,Midwestern State,8(40),8,40,0,0.0
2012,Harrison Smith,Harrison,Smith,SS,6,2.0000,74.0000,213,32.6250,10.2500,4.5700,0.0000,0.0000,4.1200,6.6300,34.0000,122,19,1,Notre Dame,29(29),29,29,0,0.0
2012,Jacquies Smith,Jacquies,Smith,DE,6,3.0000,75.0000,253,0.0000,0.0000,4.8100,0.0000,0.0000,4.0000,7.2500,31.0000,110,21,0,,,0,0,0,0.0
2012,Michael Smith,Michael,Smith,RB,5,8.5000,68.5000,207,0.0000,0.0000,4.3300,2.5000,1.4800,4.3500,7.5100,40.5000,126,23,7,Utah State,5(212),5,212,0,0.0
2012,Scott Solomon,Scott,Solomon,DE,6,3.0000,75.0000,262,0.0000,0.0000,5.0000,0.0000,0.0000,4.2500,7.1700,35.0000,124,34,7,Rice,4(211),4,211,0,0.0
